Período,Edad Ult Cos,Ton.Azucar,Edad.Precosecha,%Sac.Caña,%ATR,KATRHM,Luvias 9 -FC
201703,11.63,28.79,11.53,12.0459,13.2495,1957.021213,128.0
201703,13.34,113.163,12.81,12.018,13.1234,1407.095644,0.0
201703,12.29,290.046,11.76,11.9763,13.1152,1524.627837,176.0
201703,13.31,147.035,12.55,11.4147,12.5993,1980.311708,258.0
201703,12.22,94.263,12.09,11.299,12.377,1444.664594,219.0
201703,12.29,133.819,12.12,12.8823,14.0329,1470.975059,173.0
201703,12.25,82.917,12.09,12.813,13.8534,1526.617763,219.0
201703,13.47,107.422,12.91,12.6763,13.8388,1370.73584,0.0
201703,13.31,115.97,12.52,12.045,13.1987,1798.903327,258.0
201703,13.77,72.031,10.91,12.0437,13.2467,2021.377896,352.0
201703,12.39,87.688,11.83,11.6658,12.7836,1303.233347,178.0
201703,13.5,32.075,12.91,13.3409,14.6195,1266.375428,0.0
201703,12.16,153.576,12.09,12.9558,14.1963,1779.759994,141.0
201703,13.04,235.755,12.09,12.6942,13.8485,1500.907302,249.0
201703,13.01,121.541,12.09,12.4612,13.5545,1352.893614,249.0
201703,14.72,15.186,11.96,12.281,13.501,990.631983,467.0
201703,12.35,97.108,11.76,11.8456,13.0075,1326.04616,178.0
201703,13.5,86.554,12.91,11.7549,12.9369,1286.866983,0.0
201703,12.12,15.846,12.09,11.3003,12.4021,1261.698787,169.0
201703,12.29,102.486,12.06,13.7899,15.0175,1840.458984,217.0
201703,12.45,225.257,12.45,13.3695,14.6215,1535.979151,343.0
201703,13.01,121.797,12.09,12.829,13.9634,1663.232053,251.0
201703,12.52,59.4,11.79,12.803,13.994,1721.241913,0.0
201703,13.14,71.561,12.45,12.7316,13.8963,1315.556088,0.0
201703,13.54,70.148,12.91,12.5476,13.7202,1325.041593,0.0
201703,13.47,16.573,12.85,12.166,13.413,1321.249613,0.0
201703,13.27,98.141,12.09,12.0983,13.2733,1157.086681,37.0
201703,14.03,798.811,13.77,12.511,13.7036,1863.305815,657.0
201703,13.34,112.33,10.38,12.4649,13.5925,1731.621882,260.0
201703,12.52,120.837,12.48,12.2307,13.3322,1801.485977,454.0
201703,12.55,35.221,11.83,12.1938,13.3532,976.190444,0.0
201703,12.32,26.28,12.06,11.345,12.53,1512.177083,161.0
201703,10.84,284.411,12.09,12.9013,14.1698,1488.472805,220.0
201703,12.58,261.985,11.79,12.2544,13.5352,1671.470948,0.0
201703,11.7,189.786,12.09,12.0868,13.2666,1447.544861,0.0
201703,13.54,174.368,10.55,12.0648,13.2867,1473.805289,288.0
201703,13.9,93.998,13.6,11.8084,12.9273,1292.914303,424.0
201703,13.73,1.871,12.12,11.536,12.905,1176.770575,0.0
201703,13.83,16.801,12.09,13.255,14.894,1302.462171,0.0
201703,13.44,194.644,12.48,12.9975,14.1673,1672.205484,385.0
201703,13.57,118.321,12.58,12.7934,13.9417,1531.828825,319.0
201703,12.65,95.587,11.83,12.5885,13.799,1201.088208,0.0
201703,13.67,112.444,12.94,12.5193,13.6947,1611.886819,0.0
201703,13.44,134.578,12.48,12.3696,13.5939,1576.978373,385.0
201703,12.32,519.98,12.06,12.1936,13.4118,1959.448194,0.0
201703,13.6,209.372,12.62,12.1642,13.3953,1788.518877,319.0
201703,10.84,132.89,12.09,12.0132,13.2943,1548.590088,0.0
201703,12.29,241.067,11.47,11.8682,13.1553,1817.930877,0.0
201703,13.77,23.657,12.12,11.5731,13.0089,1329.941773,0.0
201703,13.77,69.274,12.12,11.158,12.606,1464.688694,0.0
201703,13.83,24.181,12.19,11.019,12.616,1120.284493,0.0
201703,13.4,355.033,13.01,13.3288,14.619,1862.633621,367.0
201703,12.52,112.885,12.16,13.1641,14.2537,1468.889396,219.0
201703,12.62,170.311,11.76,12.9454,14.1855,1478.56531,0.0
201703,12.78,194.086,11.96,12.201,13.4301,1704.415368,0.0
201703,14.13,289.296,11.04,12.0938,13.4027,1604.754915,250.0
201703,14.85,52.054,11.73,11.539,13.069,1607.264851,0.0
201703,14.85,47.605,11.73,11.4721,12.891,1651.575001,0.0
201703,13.57,128.994,13.01,13.46,14.47,1354.021317,231.0
201703,12.68,69.521,11.79,12.461,13.6167,1461.24808,0.0
201703,13.24,277.762,12.91,12.3927,13.5684,1453.604235,0.0
201703,12.32,198.901,11.43,12.3754,13.7941,1939.519342,0.0
201703,12.45,122.962,11.53,12.8089,14.0452,1447.893223,224.0
201703,13.4,339.615,12.35,12.58,13.58,1384.904863,0.0
201703,13.57,228.226,12.65,12.4239,13.6177,1530.137615,302.0
201703,11.6,429.269,10.91,12.4026,13.6853,1353.865002,333.0
201703,14.13,214.546,10.97,12.3751,13.641,1621.794422,250.0
201703,13.63,133.519,13.04,11.76,12.97,1139.179029,232.0
201703,9.63,93.7365,12.09,12.32020206531247,13.7531,1383.492899,281.0
201703,12.62,133.691,11.66,13.8751,15.0139,1616.824529,255.0
201703,12.16,163.559,11.27,13.195,14.3085,1583.331628,298.0
201703,12.85,97.72,11.93,13.1653,14.4186,1558.192261,0.0
201703,12.68,112.671,11.73,13.134,14.272,1529.63638,255.0
201703,12.35,173.61,11.24,12.7708,13.996,1208.306498,143.0
201703,13.63,584.897,12.71,12.6393,13.8346,1728.251682,41.0
201703,13.63,98.806,13.01,12.22,13.55,1422.952649,232.0
201703,11.96,186.459,11.24,11.9455,13.1719,1711.618176,428.0
201703,12.39,47.549,12.09,11.6432,12.9044,1708.560225,0.0
201703,12.22,52.061,11.14,10.65,11.95,1864.864975,0.0
201703,11.01,62.05,12.09,9.9375,11.2724,1685.582439,225.0
201703,12.65,237.436,11.66,13.4168,14.5258,1399.599288,255.0
201703,12.52,197.768,11.53,13.4052,14.5071,1600.478603,224.0
201703,12.48,143.396,11.33,13.3374,14.4153,1155.587602,152.0
201703,12.32,135.392,12.09,12.3,13.83,1413.831245,221.0
201703,13.24,105.15,12.94,12.2496,13.4888,1410.316998,474.0
201704,12.52,68.765,12.02,12.2316,13.283,1529.190894,170.0
201703,13.67,177.396,12.71,11.9714,13.0382,1415.748084,41.0
201703,14.16,95.499,13.24,11.812,12.973,1325.587719,0.0
201703,12.65,30.098,12.39,11.1731,12.2375,1574.658466,378.0
201703,12.35,307.572,12.09,10.9,12.28,1522.903978,35.0
201703,13.21,5.181,12.55,10.897,11.934,1234.730847,416.0
201703,14.16,20.238,13.21,13.3444,14.8671,1235.839038,0.0
201703,10.97,15.803,12.09,12.968,14.477,1736.564121,240.0
201703,14.09,198.597,13.14,12.7454,14.1273,1386.883207,0.0
201703,12.52,274.703,12.09,13.5831,14.8458,1587.079438,0.0
201703,12.25,205.864,11.27,12.9456,14.1185,1530.149883,309.0
201703,14.19,26.293,13.21,11.321,12.478,1563.897608,0.0
201703,10.32,304.045,12.09,11.1874,12.4523,1546.845552,252.0
201703,15.05,52.216,11.73,9.9398,11.3224,1386.633188,0.0
201703,12.55,173.799,11.3,12.6206,13.8061,1514.86677,152.0
201703,14.06,74.285,12.16,12.3381,14.019,1478.726161,0.0
201703,13.96,42.816,12.06,11.7813,13.1656,1118.812145,0.0
201703,10.09,4.666,12.09,11.601,12.711,1175.358077,228.0
201703,12.25,83.935,11.01,11.0888,12.2308,1233.565661,148.0
201703,12.81,142.915,0.49,13.4825,14.793,1237.961065,0.0
201703,12.68,58.225,12.55,12.81,14.046,1270.638675,0.0
201703,13.17,211.061,12.06,12.3526,13.4951,1024.490462,279.0
201703,12.78,130.013,12.09,11.292,12.6882,1449.156943,0.0
201703,15.11,64.643,11.73,10.607,12.093,1502.323504,0.0
201703,12.71,255.345,11.56,13.6346,14.8522,1497.751388,263.0
201703,13.54,50.825,13.11,12.9318,14.1107,1043.816626,228.0
201703,12.75,56.614,12.58,12.6752,13.9988,1228.953733,0.0
201703,13.08,223.943,11.37,12.3541,13.6207,2224.647764,0.0
201703,13.31,44.51,9.53,11.9989,13.4669,1614.326696,228.0
201703,12.71,116.659,12.09,11.759,13.064,1334.545008,0.0
201703,12.12,119.628,11.53,11.6041,12.8345,1300.778902,0.0
201703,10.71,43.643,12.09,13.0537,14.2914,1179.595234,0.0
201703,12.29,105.683,12.09,12.808,14.182,1286.144245,489.0
201703,13.57,136.304,13.11,12.7908,14.0965,1154.88931,308.0
201703,13.6,391.603,12.09,12.7185,13.8621,1456.996458,138.0
201703,12.12,139.163,11.53,13.0416,14.4005,1465.157382,308.0
201704,12.16,27.427,11.93,12.9053,14.1322,1293.849015,445.0
201704,11.99,45.913,12.09,12.259,13.4872,1547.50586,0.0
201704,11.76,8.649,11.56,9.816,11.108,1009.913591,838.0
201704,13.93,39.337,10.41,9.564,10.815,1054.631262,790.0
201704,11.53,122.516,11.4,14.6562,15.903,1653.544428,238.0
201704,12.62,76.009,12.09,13.7493,14.9645,1570.787317,0.0
201704,11.99,89.2,12.09,13.2222,14.4471,1478.96775,0.0
201704,12.35,100.063,11.79,12.9356,14.0075,1628.39426,327.0
201704,11.99,125.752,12.09,12.7318,13.9984,1396.577739,0.0
201704,15.97,184.261,12.45,11.997,13.3033,830.64281,501.0
201704,13.93,274.393,10.41,11.984,13.2117,1709.16496,253.0
201704,14.92,173.704,13.7,13.423,14.6153,1430.930231,506.0
201704,12.52,17.379,12.09,13.315,14.571,1227.298867,0.0
201704,12.16,63.933,12.09,12.76,13.924,1524.515978,350.0
201704,13.08,121.927,12.09,12.5612,13.7745,1514.651466,264.0
201704,12.48,92.57,12.09,12.3555,13.532,1199.33178,0.0
201704,12.02,125.216,12.09,12.1169,13.3332,1406.184686,0.0
201704,12.55,35.216,12.09,11.9762,13.1612,1021.520572,0.0
201704,12.62,55.444,12.02,11.686,13.207,1683.300136,389.0
201704,13.17,58.766,12.09,11.4897,12.7051,1429.569458,497.0
201704,14.23,102.685,12.98,13.2066,14.4224,1544.827301,430.0
201704,13.86,362.899,13.08,13.0058,14.3204,1549.98361,0.0
201704,11.83,42.133,10.94,12.931,14.315,1504.869921,387.0
201704,13.93,155.776,12.68,12.8367,14.0326,1349.349259,350.0
201704,13.86,225.856,12.98,12.5575,13.8265,1480.244708,456.0
201704,13.9,5.471,12.09,14.239,15.514,1938.022273,0.0
201704,12.12,400.73,12.09,12.796,13.9756,1511.11292,139.0
201704,12.58,158.794,12.09,12.7612,14.0991,1348.702001,754.0
201704,12.29,293.354,12.16,12.5939,13.8128,1792.415797,283.0
201704,12.75,106.046,11.93,12.5228,13.8262,1308.744715,0.0
201704,13.9,36.167,12.09,12.519,13.792,1307.918181,0.0
201704,13.6,157.693,13.24,12.3262,13.5786,1283.722455,0.0
201704,15.38,9.554,11.7,11.785,13.062,684.699251,1155.0
201704,13.96,56.299,12.68,11.622,12.807,1393.710566,350.0
201704,12.58,116.273,12.09,11.5871,12.9648,1348.163824,0.0
201704,12.45,68.767,12.09,11.335,12.657,838.000933,604.0
201704,13.83,39.423,13.44,14.011,15.368,1421.189969,0.0
201704,12.81,80.964,12.09,13.2563,14.4278,1018.888285,0.0
201704,13.96,49.883,12.65,13.093,14.2629,1009.98099,435.0
201704,12.81,72.692,11.73,12.659,13.934,917.9802,0.0
201704,13.21,93.9,11.66,12.3297,13.8006,1566.166854,0.0
201704,12.22,343.532,11.2,11.9992,13.4408,1973.494297,266.0
201704,11.37,36.747,12.09,11.5035,12.7065,1410.816226,265.0
201704,14.16,11.923,12.62,11.3141,12.5715,1233.057853,177.0
201704,11.99,16.444,11.6,8.1867,9.608,986.11274,838.0
201704,12.65,270.084,11.66,13.1449,14.3281,1522.68751,435.0
201704,12.42,101.829,11.73,12.8047,14.1566,1455.873467,316.0
201704,13.83,154.765,13.8,12.7335,13.8405,1511.432981,151.0
201704,12.88,306.765,12.22,12.6628,13.9524,1714.449194,0.0
201704,12.81,158.112,11.6,12.658,13.9953,1684.059223,149.0
201704,13.47,143.372,13.04,12.636,13.9407,2104.535717,0.0
201704,14.72,22.516,12.39,13.0487,14.2434,1905.531719,562.0
201704,12.91,163.104,12.45,12.4322,13.6577,1510.753178,0.0
201704,14.65,132.066,13.24,12.2914,13.5147,1359.343681,0.0
201704,13.24,417.164,12.32,11.9956,13.3647,1616.494785,288.0
201704,12.65,240.858,11.4,12.8321,14.0086,2071.535931,172.0
201704,12.58,442.683,11.37,12.7497,14.019,1560.447475,283.0
201704,15.74,221.835,12.16,12.746,13.9676,2113.29107,491.0
201704,12.45,71.599,11.47,12.2621,13.4819,1383.332246,185.0
201704,12.85,121.519,11.56,12.1583,13.4129,1287.304292,253.0
201704,14.78,84.635,11.24,12.1481,13.2622,1423.353501,428.0
201704,13.21,102.715,11.99,11.2964,12.6076,1381.098074,433.0
201704,13.17,99.834,11.96,11.195,12.4725,1412.791006,428.0
201704,14.26,45.404,12.12,9.6688,11.0748,1319.405077,0.0
201704,12.81,207.258,11.53,12.9664,14.0918,1478.199785,172.0
201704,12.85,401.647,11.53,12.4032,13.7111,1472.677655,107.0
201704,12.52,58.808,11.5,11.924,13.046,1243.842301,192.0
201704,13.21,95.77,11.96,11.1366,12.7017,1551.1204,436.0
201704,13.21,79.555,11.93,13.056,14.2459,1212.322868,436.0
201704,11.93,352.292,10.81,13.0413,14.3138,1222.156708,391.0
201704,12.16,112.595,11.99,12.4631,13.7087,1446.525009,208.0
201704,12.16,93.505,11.79,12.1875,13.4377,975.58144,270.0
201704,10.74,153.641,12.09,11.9814,13.32,1366.34682,0.0
201704,14.29,91.346,12.09,11.5557,12.989,1684.089826,0.0
201704,13.86,53.587,12.78,11.395,12.64,1483.721487,152.0
201704,13.31,72.456,12.25,11.0471,12.2795,1565.529685,246.0
201704,13.83,46.732,12.75,10.752,12.151,1805.251648,152.0
201704,13.17,74.424,11.89,10.702,12.1185,1239.895914,423.0
201704,13.24,42.358,11.96,10.6405,11.9843,1196.925651,436.0
201704,12.45,25.678,12.09,12.169,13.377,1772.266677,389.0
201704,12.88,55.957,11.79,11.934,13.21,1275.991929,209.0
201704,12.45,148.907,12.09,11.1532,12.5006,1475.075437,417.0
201704,13.86,76.938,12.75,10.7831,12.0871,1487.391652,179.0
201704,13.08,37.661,12.48,10.3973,11.6974,1638.644396,741.0
201704,13.21,30.021,11.89,10.2979,11.6832,1340.410933,490.0
201704,12.48,3.426,12.48,13.942,15.048,1977.461538,506.0
201704,12.71,84.907,11.6,12.4059,13.7698,1367.163576,214.0
201704,12.48,6.827,12.09,12.246,13.664,1475.79594,393.0
201704,12.91,113.517,12.25,12.2459,13.5065,1500.260081,0.0
201704,14.92,391.933,11.24,12.0623,13.3954,1222.86925,132.0
201704,12.32,296.437,11.14,11.9934,13.202,1845.852526,443.0
201704,12.09,341.426,11.33,11.8947,13.2421,1560.622064,0.0
201704,14.46,30.808,13.57,11.4591,13.3349,1545.385061,779.0
201704,12.68,86.651,12.09,12.5216,13.7864,1183.127627,196.0
201704,13.96,86.511,12.78,12.4145,13.5777,1555.50255,135.0
201704,12.29,86.573,11.83,12.3634,13.6939,1648.939108,0.0
201704,12.94,40.625,12.25,10.004,11.211,1433.046459,0.0
201704,12.12,46.225,11.4,9.949,11.331,1173.214177,0.0
201704,12.29,151.535,11.3,13.9667,15.1035,1554.859046,302.0
201704,12.29,93.533,11.3,13.282,14.538,1398.873997,302.0
201704,12.94,85.771,12.98,13.57,14.7514,1416.889181,367.0
201704,12.39,154.285,11.83,13.0623,14.2889,1686.097122,371.0
201704,14.36,45.29,10.84,12.1785,13.626,936.954087,0.0
201704,16.07,33.763,11.7,11.9313,13.2054,848.300884,0.0
201704,12.35,73.418,11.3,14.2202,15.3782,1391.358073,296.0
201704,13.27,17.07,11.93,12.1025,13.4834,1307.304713,390.0
201704,12.98,51.251,11.63,12.0687,13.3618,1166.35997,319.0
201704,13.44,27.179,11.83,11.8405,13.1247,1458.079312,574.0
201704,11.73,97.975,12.09,11.6632,12.9912,1674.378647,236.0
201704,13.44,74.983,11.83,11.5743,12.7543,1143.783582,574.0
201704,13.77,1.683,12.42,11.47,12.59,956.593137,317.0
201704,9.56,17.123,12.09,10.859,12.357,2110.184537,134.0
201704,12.68,581.568,12.09,13.772,15.0034,1735.829017,280.0
201704,11.7,72.41,11.66,13.2377,14.4811,1288.436188,289.0
201704,12.65,308.74,12.09,13.174,14.3484,1440.997028,280.0
201704,11.47,97.716,11.43,11.4304,12.659,1315.58085,241.0
201704,10.12,25.016,12.09,11.3814,12.7403,1363.601026,162.0
201704,11.76,47.372,11.7,12.863,14.082,1562.055407,213.0
201704,11.89,125.203,11.14,12.8044,14.1597,1638.003801,212.0
201704,12.39,124.062,12.09,12.341,13.454,1682.782762,0.0
201704,12.81,116.673,11.43,11.5916,12.7863,1758.353713,241.0
201704,11.7,47.861,11.63,11.357,12.469,1186.61524,289.0
201704,13.44,9.968,13.37,10.942,12.124,945.834375,297.0
201704,12.81,70.801,12.78,13.8183,14.949,1463.071221,0.0
201704,11.93,149.044,11.89,12.9731,14.1375,1247.820923,420.0
201704,12.65,138.878,12.09,12.7362,13.7861,1839.316097,0.0
201704,11.7,17.84,11.6,12.4933,13.6497,1788.372643,213.0
201704,12.68,191.268,12.09,12.3578,13.4807,1942.718978,0.0
201704,14.39,69.058,14.39,11.5202,12.7589,1283.884662,830.0
201704,13.11,38.387,11.63,14.7984,16.2159,1759.460733,383.0
201704,12.85,156.468,12.78,13.9,15.066,1374.972577,0.0
201704,13.08,108.12,13.04,12.8793,14.0564,1427.252371,633.0
201704,12.02,104.638,11.3,12.785,14.016,1818.542961,0.0
201704,11.56,85.263,12.09,12.6529,13.8592,1243.664391,213.0
201704,11.79,98.932,12.09,12.551,13.702,1750.075069,346.0
201704,13.01,70.354,12.62,12.9823,14.1292,1284.812523,750.0
201704,13.6,457.388,11.89,12.6869,13.9775,1937.442774,474.0
201704,11.73,205.659,11.14,12.2974,13.461,1530.24368,223.0
201704,12.19,154.226,12.09,12.2842,13.4992,1759.443679,0.0
201704,15.11,59.795,13.67,12.255,13.706,1167.07673,926.0
201704,15.08,119.68,13.63,12.08,13.37,1476.31464,922.0
201704,12.19,106.113,12.09,11.9042,13.1257,954.352028,0.0
201704,15.08,86.113,13.63,11.3153,12.6705,1309.646413,922.0
201704,10.41,0.0,12.09,12.32020206531247,13.7531,1383.492899,321.0
201704,10.97,53.703,12.09,12.458,13.747,1380.847715,0.0
201704,13.27,37.078,11.96,11.943,13.0913,1682.206481,554.0
201704,12.75,26.178,12.09,11.8345,13.1695,2280.288259,379.0
201704,13.73,59.937,11.76,10.1902,11.3617,1521.267071,101.0
201704,13.14,163.405,12.45,13.98,13.23,1340.302736,425.0
201704,12.09,551.886,11.79,12.974,14.158,1423.764322,303.0
201704,13.73,64.664,11.73,11.8225,13.1568,1777.571682,101.0
201704,13.27,129.727,13.34,11.708,12.9574,1401.817228,338.0
201704,13.73,177.267,11.73,11.4559,12.7928,1526.570505,279.0
201704,14.52,83.271,14.39,11.2285,12.6475,1343.771371,863.0
201704,13.77,91.329,11.76,11.215,12.455,1576.394962,101.0
201704,12.98,16.975,11.24,10.8696,12.0308,881.558363,486.0
201704,13.24,158.231,12.75,12.7408,14.0196,1177.452161,642.0
201704,12.62,332.322,12.09,12.1664,13.3475,1348.308055,431.0
201704,11.24,65.701,12.09,12.1199,13.3133,1765.667073,370.0
201704,13.63,48.0,11.86,12.0554,13.3191,1368.6637,0.0
201704,13.24,217.799,13.08,11.9321,13.2401,1384.330296,683.0
201704,14.39,87.929,11.6,11.9125,13.0615,1513.896819,656.0
201704,11.24,51.039,12.09,11.6321,13.0255,1874.277538,370.0
201704,13.54,254.559,12.42,10.6865,12.0755,1679.587898,446.0
201704,15.08,118.944,15.11,10.5587,11.8744,1473.501,411.0
201704,13.8,2.101,12.09,10.0,11.105,783.143913,101.0
201704,13.67,172.185,12.94,12.4407,13.746,1693.024695,0.0
201704,13.01,257.557,12.09,12.1279,13.3593,1727.424761,0.0
201704,12.16,53.711,12.09,12.086,13.308,1315.961267,0.0
201704,13.27,138.882,13.27,11.9589,13.2523,1360.674966,338.0
201704,13.93,69.425,11.83,11.7105,12.9387,1675.167434,0.0
201704,13.67,44.002,11.76,11.533,12.694,1842.432333,0.0
201704,14.82,72.452,13.01,11.1932,12.6503,1483.100245,0.0
201704,12.75,89.392,11.37,11.0104,12.2405,1041.403373,364.0
201704,14.78,22.854,12.98,10.008,11.389,1036.485105,0.0
201704,13.24,58.932,12.09,12.5454,13.6692,1377.063496,398.0
201704,13.24,38.381,11.37,12.427,13.677,1323.600032,398.0
201704,15.34,30.794,15.31,12.4048,13.4527,609.668646,0.0
201704,13.34,82.833,13.31,12.2341,13.5409,1590.946934,368.0
201704,13.7,106.923,12.94,11.985,13.3084,1584.40272,0.0
201705,14.23,209.372,12.09,11.8951,13.2402,1045.062932,0.0
201704,13.77,210.933,11.66,11.2638,12.4544,1474.513673,108.0
201704,15.64,27.102,14.26,11.212,12.348,122.043878,816.0
201704,13.7,435.931,12.09,11.1938,12.556,1999.981631,647.0
201705,13.8,77.018,11.93,12.6688,13.8966,1339.54061,0.0
201705,10.22,173.026,12.09,12.3012,13.4319,1104.855249,187.0
201705,14.36,115.484,14.0,10.5815,11.5875,960.784967,640.0
201705,9.92,0.0,12.09,12.32020206531247,13.7531,1383.492899,244.0
201705,12.78,297.911,11.3,12.5202,13.8577,1345.214779,520.0
201705,11.27,152.487,12.09,11.718,12.8317,1453.670826,407.0
201705,12.48,23.831,12.12,10.1673,11.2898,1096.226663,471.0
201705,12.45,94.934,11.6,13.338,14.392,1291.401519,0.0
201705,14.62,66.17,12.58,12.4071,13.7274,1273.670695,0.0
201705,14.59,37.318,12.09,11.7144,12.9258,1105.219901,0.0
201705,12.55,161.142,12.45,11.1538,12.3558,1378.319539,0.0
201705,12.45,147.009,11.56,12.3979,13.4134,1339.215443,0.0
201705,12.65,317.737,12.52,12.1891,13.254,1533.514494,0.0
201705,12.48,185.794,12.09,12.0762,13.1747,1167.407616,0.0
201705,11.93,129.205,12.09,11.825,12.949,1474.984751,0.0
201705,12.78,65.452,12.62,11.24,12.57,1786.131227,753.0
201705,12.85,60.007,12.68,11.14,12.62,1578.157214,757.0
201705,13.08,96.457,13.14,12.1501,13.334,1826.921107,0.0
201705,12.75,140.112,12.09,11.251,12.3443,1137.944847,0.0
201705,15.57,167.514,12.09,11.246,12.301,1428.130363,731.0
201705,12.55,47.925,12.39,11.193,12.341,1524.807658,0.0
201705,13.63,107.391,13.63,11.1622,12.2709,1266.597958,0.0
201705,13.57,186.397,11.96,12.9821,14.072,1215.768907,747.0
201705,13.4,202.094,12.65,12.5035,13.5342,1102.573324,847.0
201705,13.01,15.391,11.4,12.458,13.558,1446.985626,723.0
201705,13.54,52.654,11.93,12.2898,13.3953,1071.208754,747.0
201705,12.58,26.631,12.09,11.398,12.799,1823.331838,650.0
201705,12.65,16.568,11.89,10.793,12.455,1399.686007,505.0
201705,12.62,17.145,11.86,10.5931,11.7496,1370.239871,491.0
201705,12.55,2.931,12.09,13.66,13.46,1288.298964,0.0
201705,11.99,24.303,11.1,12.2,13.4,1627.179701,468.0
201705,11.89,91.887,12.09,10.6,11.7,1293.295774,478.0
201705,8.84,0.0,12.09,12.32020206531247,13.7531,1383.492899,0.0
201705,12.48,26.017,12.06,10.83,12.343,1316.341765,740.0
201705,13.63,21.199,13.17,11.969,13.3337,1471.449755,824.0
201705,11.96,48.005,12.09,11.0198,12.2492,1100.586677,0.0
201705,12.45,38.909,11.99,10.7654,12.0681,1370.149527,740.0
201705,13.08,8.134,12.09,10.52,11.864,1008.375051,0.0
201705,12.52,45.643,12.06,10.408,11.599,1430.010584,740.0
201705,12.09,1.765,12.09,12.233,13.483,1528.779638,468.0
201705,12.68,102.032,12.19,12.028,13.4632,1347.181195,0.0
201705,12.71,60.735,12.22,11.9033,12.9819,1142.894944,0.0
201705,12.68,25.617,12.19,11.7185,12.9269,1270.756219,0.0
201705,12.68,28.787,12.19,10.9485,12.2486,1164.501713,0.0
201705,13.04,30.573,12.06,10.887,12.315,1156.176798,496.0
201705,12.12,17.534,11.17,9.985,11.444,1256.860807,406.0
201705,12.12,75.65,11.14,9.8931,11.1981,1161.478595,406.0
201705,12.78,33.184,12.25,11.819,13.069,1210.969834,0.0
201705,12.94,91.78,11.93,11.6899,12.8203,1670.120777,497.0
201705,12.91,102.428,11.2,11.5844,12.8469,1314.30877,495.0
201705,13.47,20.938,11.76,11.476,12.628,1194.397062,537.0
201705,10.58,31.963,12.09,11.3054,12.8353,1477.95114,0.0
201705,12.62,197.67,12.09,11.2248,12.4793,1465.577701,767.0
201705,11.76,19.094,11.24,10.718,12.05,1460.387637,743.0
201705,12.12,88.868,11.14,10.6862,11.9615,1430.576779,621.0
201705,11.76,42.103,11.24,10.39,11.693,1291.755945,743.0
201705,13.01,10.883,12.09,10.1544,11.3464,1085.364704,537.0
201705,13.5,121.842,12.22,12.6972,13.8456,1015.09249,722.0
201705,12.06,255.219,12.09,11.6936,12.8799,1453.653468,345.0
201705,11.73,152.588,12.09,11.2611,12.6343,1487.509618,1233.0
201705,12.19,99.969,12.09,11.1223,12.2821,1594.537383,603.0
201705,12.71,45.101,12.68,10.8679,12.0363,1259.594744,479.0
201705,12.62,51.413,11.24,10.5636,11.7991,1017.44403,737.0
201705,12.48,51.345,11.47,10.3578,11.6818,1325.170812,493.0
201705,12.75,29.173,12.71,9.808,10.94,1198.067406,479.0
